DatePrel,1303,1311,1301,1302,1312,1841,1295,1335,1314,1433,1313,1350,1319,1340,1339,1305,1342
2016-09-15,714.0,7.8,23.1,7.8,93.0,2.3,0.92,0.12,20.0,0.2,0.6,0.066,0.5,7.3,0.04,3.7,5.4
2016-09-16,758.0,7.24,23.0,7.9,85.8,2.1,5.1,0.07,20.0,0.2,0.5,0.065,0.5,7.1,0.03,4.3,5.4
2016-10-28,686.0,10.25,13.5,8.0,98.5,2.8,4.7,0.05,20.0,0.18,0.5,0.066,0.5,10.8,0.04,4.0,4.7
2016-11-17,527.0,11.45,8.7,8.1,99.8,2.4,8.5,0.06,20.0,0.18,0.5,0.068,0.5,13.3,0.04,8.2,4.9
2016-12-30,641.0,12.59,4.4,8.1,96.5,2.2,1.5,0.14,20.0,0.17,1.5,0.052,0.5,15.4,0.09,1.0,6.6
2017-01-16,692.0,14.5,3.1,8.3,109.1,2.0,2.2,0.08,20.0,0.12,0.8,0.044,0.5,12.6,0.07,2.0,4.9
2017-02-27,541.0,12.53,8.6,8.2,110.5,2.1,10.0,0.06,20.0,0.14,2.0,0.065,0.5,14.0,0.07,9.6,4.4
2017-03-30,456.0,10.26,13.8,8.5,100.5,2.3,3.9,0.08,20.0,0.16,0.9,0.055,0.5,11.1,0.08,2.9,5.6
2017-04-12,530.0,9.9,15.6,8.2,101.0,2.3,2.8,0.06,20.0,0.14,1.6,0.051,0.5,9.9,0.06,3.6,4.3
2017-04-18,548.0,10.12,16.5,8.1,104.5,3.1,4.1,0.09,20.0,0.16,1.0,0.062,0.5,9.9,0.07,6.2,3.4
2017-05-03,594.0,9.6,13.6,8.0,104.5,3.1,4.1,0.09,20.0,0.16,1.0,0.062,0.5,9.9,0.07,6.2,3.4
2017-05-10,524.0,10.1,14.8,7.8,104.5,3.1,4.1,0.09,20.0,0.16,1.0,0.062,0.5,9.9,0.07,6.2,3.4
2017-05-18,521.0,9.255,18.5,8.05,99.55,2.05,4.75,0.06,20.0,0.165,0.75,0.066,0.5,9.75,0.07,4.4,4.7
2017-05-19,502.0,8.9,17.7,7.8,99.55,2.05,4.75,0.06,20.0,0.165,0.75,0.066,0.5,9.75,0.07,4.4,4.7
2017-05-24,508.0,9.2,19.8,7.8,99.55,2.05,4.75,0.06,20.0,0.165,0.75,0.066,0.5,9.75,0.07,4.4,4.7
2017-06-01,533.0,7.93,23.4,8.0,94.3,2.1,3.1,0.07,20.0,0.18,0.5,0.068,0.5,8.3,0.06,4.8,4.5
2017-06-13,560.0,7.9,24.3,7.9,96.0,2.4,3.6,0.07,20.0,0.21,0.5,0.079,0.5,7.0,0.06,3.0,5.0
2017-07-13,561.0,8.2,25.4,8.4,103.0,2.5,2.8,0.01,20.0,0.15,0.5,0.067,0.5,4.4,0.04,3.2,5.9
2017-07-25,651.0,7.9,24.8,8.0,96.5,2.5,3.4,0.04,20.0,0.16,0.9,0.065,0.5,3.6,0.04,4.9,5.8
2017-08-02,720.0,7.91,25.4,7.8,97.2,2.3,1.7,0.1,20.0,0.19,0.7,0.067,0.5,3.1,0.04,1.1,5.4
2017-08-11,697.0,7.9,22.9,7.9,93.0,2.6,4.3,0.09,20.0,0.17,0.5,0.066,0.5,2.7,0.03,3.7,4.8
2017-09-08,662.0,8.2,22.7,7.8,96.7,2.5,11.0,0.11,20.0,0.21,0.7,0.1,0.51,2.8,0.04,29.0,5.7
2017-09-21,723.0,8.7,19.3,7.8,95.0,2.4,2.8,0.07,20.0,0.18,0.7,0.067,0.5,3.8,0.05,2.6,5.4
2017-10-02,793.0,8.8,18.7,7.8,94.4,2.3,2.1,0.09,20.0,0.14,0.7,0.054,0.5,3.5,0.04,1.5,5.1
2017-10-24,688.0,9.2,15.7,7.9,94.4,2.3,2.1,0.09,20.0,0.14,0.7,0.054,0.5,3.5,0.04,1.5,5.1
2017-10-31,776.0,10.0,14.3,8.1,94.4,2.3,2.1,0.09,20.0,0.14,0.7,0.054,0.5,3.5,0.04,1.5,5.1
2017-11-08,748.0,10.23,11.5,8.0,95.2,2.2,1.8,0.13,20.0,0.15,0.8,0.054,0.5,5.4,0.06,2.1,4.7
2017-11-10,795.0,11.0,11.0,8.0,96.0,2.2,1.8,0.13,20.0,0.15,0.8,0.054,0.5,5.4,0.06,2.1,4.7
2017-11-14,763.5,10.7,9.7,8.149999999999999,97.0,2.2,1.8,0.13,20.0,0.15,0.8,0.054,0.5,5.4,0.06,2.1,4.7
2017-11-21,490.0,11.9,7.8,8.1,97.0,2.2,1.8,0.13,20.0,0.15,0.8,0.054,0.5,5.4,0.06,2.1,4.7
2017-12-05,446.0,11.2,6.7,8.3,93.0,2.2,1.8,0.13,20.0,0.15,0.8,0.054,0.5,5.4,0.06,2.1,4.7
2017-12-19,407.0,11.66,6.1,8.3,92.7,2.8,62.0,0.05,20.0,0.15,0.7,0.13,0.63,12.9,0.06,56.0,5.3
2018-01-10,362.0,9.83,8.0,8.0,84.7,3.4,50.0,0.03,20.0,0.16,1.4,0.11,0.5,9.5,0.05,42.0,5.8
2018-02-02,372.0,9.58,8.2,7.9,82.9,2.9,19.0,0.04,20.0,0.13,0.9,0.068,0.5,9.9,0.05,15.0,6.0
2018-03-13,441.0,10.76,9.2,8.1,95.4,2.8,30.0,0.08,20.0,0.19,1.1,0.097,0.5,11.9,0.09,34.0,5.5
2018-04-06,400.0,10.4,10.0,8.1,94.5,2.8,30.0,0.08,20.0,0.19,1.1,0.097,0.5,11.9,0.09,34.0,5.5
2018-04-09,416.0,10.04,11.8,8.0,94.9,2.2,23.0,0.05,20.0,0.15,0.5,0.074,0.5,10.1,0.09,24.0,4.7
2018-04-18,496.0,9.7,16.0,8.0,100.0,2.5,5.5,0.09,20.0,0.13,0.7,0.047,0.5,10.5,0.08,6.5,4.5
2018-04-27,542.0,8.6,18.0,7.9,93.3,2.5,5.5,0.09,20.0,0.13,0.7,0.047,0.5,10.5,0.08,6.5,4.5
2018-05-17,546.5,8.745000000000001,16.9,8.0,91.5,2.9,37.0,0.11,20.0,0.11,1.1,0.075,0.53,9.4,0.12,24.0,3.8
2018-05-29,516.0,8.3,21.6,8.0,96.0,2.4,7.0,0.08,20.0,0.17,1.2,0.073,0.5,9.7,0.1,8.3,5.4
2018-06-01,498.0,7.92,20.8,7.9,89.6,2.9,11.0,0.08,20.0,0.16,1.6,0.16,0.7,9.6,0.11,57.0,5.5
